ID,Артикул,Имя,Наличие,Базовая цена
55370,WL-667532/A,Салатница 19 cm 1700 мл арт. WL-667532 / A,1,250100
55371,WL-667629/A,Салатница 10.5 cm 250 мл арт. WL-667629 / A,1,64800
55372,WL-667630/A,Салатница 14 cm 600 мл арт. WL-667630 / A,1,138400
55373,WL-667631/A,Салатница 16.5 cm 1000 мл арт. WL-667631 / A,1,217000
55374,WL-667632/A,Салатница 19 cm 1700 мл арт. WL-667632 / A,1,265500
55375,WL-669129/A,Салатница 10.5 cm 250 мл арт. WL-669129 / A,1,64800
55376,WL-669131/A,Салатница 16.5 cm 1000 мл арт. WL-669131 / A,1,198100
55377,WL-669132/A,Салатница 19 cm 1700 мл арт. WL-669132 / A,1,247300
55378,WL-669138/A,Суповая чашка 12.5 см 400 мл арт. WL-669138 / A,1,114100
55379,WL-669229/A,Салатница 10.5 cm 250 мл арт. WL-669229 / A,1,59800
55380,WL-669231/A,Салатница 16.5 cm 1000 мл арт. WL-669231 / A,1,174500
55381,WL-669232/A,Салатница 19 cm 1700 мл арт. WL-669232 / A,1,246800
55382,WL-669238/A,Суповая чашка 12.5 см 400 мл арт. WL-669238 / A,1,65500
55383,WL-669529/A,Салатница 10.5 cm 250 мл арт. WL-669529 / A,1,64800
55384,WL-669531/A,Салатница 16.5 cm 1000 мл арт. WL-669531 / A,1,185200
55385,WL-669532/A,Салатница 19 cm 1700 мл арт. WL-669532 / A,1,247500
55386,WL-669538/A,Суповая чашка 12.5 см 400 мл арт. WL-669538 / A,1,112100
55387,WL-669629/A,Салатница 10.5 cm 250 мл арт. WL-669629 / A,1,58900
55388,WL-669631/A,Салатница 16.5 cm 1000 мл арт. WL-669631 / A,1,185200
55389,WL-669632/A,Салатница 19 cm 1700 мл арт. WL-669632 / A,1,264000
55390,WL-669638/A,Суповая чашка 12.5 см 400 мл арт. WL-669638 / A,1,101800
55391,WL-669729/A,Салатница 10.5 cm 250 мл арт. WL-669729 / A,1,59600
55392,WL-669730/A,Салатница 14 cm 600 мл арт. WL-669730 / A,1,139500
55453,WL-669731/A,Салатница 16.5 cm 1000 мл арт. WL-669731 / A,1,191300
55454,WL-669732/A,Салатница 19 cm 1700 мл арт. WL-669732 / A,1,256000
55455,WL-669737/A,Кружка  | 460 мл арт. WL-669737 / A,1,115000
55456,WL-669738/A,Суповая чашка 12.5 см 400 мл арт. WL-669738 / A,1,101800
55457,WL-771022/A,Тарелка  23 cm x 23 cm бамбук арт. WL-771022 / A,1,229800
55458,WL-771025/A,Тарелка  30.5 cm x 30.5 cm бамбук WL-771025 / A,1,371700
55459,WL-771026/A,Тарелка   33 cm x 33 cm бамбук WL-771026 / A,1,376300
55460,WL-771027/A,Тарелка 35.5 cm x 35.5 cm бамбук WL-771027 / A,0,248900
55461,WL-771032/A,Тарелка  20.5 cm бамбук арт. WL-771032 / A,0,95400
55462,WL-771036/A,Тарелка  30.5 cm бамбук арт. WL-771036 / A,1,399700
55463,WL-771038/A,Тарелка  35.5 cm бамбук WL-771038 / A,0,248900
55464,WL-771042/A,Тарелка   20.5 cm  бамбук WL-771042 / A,0,96900
55465,WL-771047/A,Тарелка  25 cm бамбук арт. WL-771047 / A,1,271600
55466,WL-771055/A,Тарелка  33 cm x 23 cm бамбук WL-771055 / A,0,333500
55467,WL-771056/A,Тарелка  35.5 cm x 25.5 cm бамбук WL-771056 / A,0,383600
55468,WL-771061/A,Тарелка  40.5 cm x 20.5 cm бамбук WL-771061 / A,0,168000
55469,WL-771068/A,Овальная тарелка 33 cm x 23 cm бамбук арт. WL-771068 / A,0,155000
55470,WL-771070/A,Овальная тарелка  38 cm x 27 cm бамбук WL-771070 / A,1,410200
55471,WL-771071/A,Овальная тарелка 40.5 cm x 29 cm бамбук WL-771071 / A,1,444900
55472,WL-771072/A,Овальная тарелка 43 cm x 31.5 cm  WL-771072 / A,1,471700
55473,WL-771116/A,Блюдо 17.5 x 17.5 cm бамбук WL-771116 / A,0,93900
55474,WL-771122/A,Овальная тарелка 30.5 x 15 cm бамбук WL-771122 / A,0,122700
55475,WL-771123/A,Блюдо 20.5 x 10 cm бамбук WL-771123 / A,1,108500
55476,WL-771125/A,Блюдо 25.5 x 15 cm бамбук WL-771125 / A,0,103400
55477,WL-771126/A,Блюдо  28 x 17.5 cm бамбук арт. WL-771126 / A,0,129200
55478,WL-771128/A,Блюдо  23 x 12.5 cm бамбук WL-771128 / A,1,148100
55479,WL-771139/A,Доска 40 x 15 cm бамбук арт. WL-771139 / A,1,333500
55480,WL-771142/A,Доска 100 x 15 cm бамбук WL-771142 / A,0,387600
55481,WL-771176/A,Тарелка  40.5 x 40.5 cm бамбук WL-771176 / A,1,540600
55482,WL-771177/A,Тарелка  45.5 x 45.5 cm бамбук WL-771177 / A,0,423300
55543,WL-771178/A,Тарелка  50 x 50 cm бамбук WL-771178 / A,0,513800
55544,WL-771179/A,Тарелка  40.5 x 30.5 cm бамбук WL-771179 / A,1,539200
55545,WL-771180/A,Тарелка  45.5 x 35.5 cm бамбук WL-771180 / A,1,694800
55546,WL-771181/A,Тарелка  50 x 40.5 cm бамбук WL-771181 / A,0,419900
55547,WL-771185/A,Тарелка  45.5 x 17.5 cm бамбук WL-771185 / A,0,190800
55548,WL-771186/A,Тарелка  50 x 20.5 cm бамбук WL-771186 / A,0,229500
55549,WL-771187/A,"Тарелка  40,5 cm бамбук WL-771187 / A",1,683400
55550,WL-771188/A,Тарелка 45.5 cm бамбук WL-771188 / A,1,653200
55551,WL-771189/A,Тарелка  50 x 25 cm бамбук WL-771189 / A,0,516800
55552,WL-771191/A,Тарелка   50 x 39.5 cm бамбук WL-771191 / A,1,828100
55553,WL-771196/A,"Сервисная доска с ручкой  58 х 45,5 см бамбук WL-771196 / A",0,510300
55554,WL-771198/A,Тарелка  50.5 x 28 cm бамбук WL-771198 / A,0,323000
55555,WL-771204/A,Тарелка  50 cm бамбук WL-771204 / A,1,1003700
55556,WL-771225/A,"Разделеннное блюдо 17 ""х 4,5"" | 43 х 11,5 см арт. WL-771225 / A",1,283400
55557,WL-771226/A,Круглый разделенный платтер  28 см арт. WL-771226 / A,1,360800
55558,WL-771228/A,Круглый разделенный платтер  38 см арт. WL-771228 / A,1,607200
55559,WL-771229/A,"Круглый разделенный платтер  30,5 см арт. WL-771229 / A",1,679300
55560,WL-771231/A,Круглый разделенный платтер  40 см арт. WL-771231 / A,1,993300
55561,WL-888210/A,Кувшин 1500 мл  WL-888210 / A,1,303000
55562,WL-888211/A,Кувшин 2500 мл WL-888211 / A,1,395900
55563,WL-888213/A,Кувшин 1000 мл WL-888213 / A,1,296600
55564,WL-888215/A,Кувшин 1500 мл WL-888215 / A,1,346100
55565,WL-888216/A,Кувшин 1900 мл термостекло арт. WL-888216 / A,1,371000
55566,WL-888307/1C,Кувшин 1400 мл в цветной коробке WL-888307 / 1C,1,405400
55567,WL-888308/1C,Кувшин 100 мл в цветной коробке WL-888308 / 1C,1,130500
55568,WL-888309/1C,Кувшин 150 мл в цветной коробке WL-888309 / 1C,1,138900
55569,WL-888311/1C,Кувшин 350 мл в цветной коробке WL-888311 / 1C,1,182300
55570,WL-888312/1C,Кувшин 650 мл в цветной коробке WL-888312 / 1C,1,203300
55571,WL-888320/1C,Кувшин 1000 мл в цветной коробке WL-888320 / 1C,1,321500
55572,WL-888321/1C,Кувшин 1500 мл в цветной коробке WL-888321 / 1C,0,347400
55640,WL-888324/1C,Кувшин /декантер 1500 мл в цветной коробке WL-888324 / 1C,1,659300
55641,WL-888326/1C,Кувшин /декантер 1000 мл в цветной коробке WL-888326 / 1C,1,810400
55642,WL-888327/1C,Кувшин /декантер 1200 мл в цветной коробке WL-888327 / 1C,1,557800
55643,WL-888329/1C,Кувшин /декантер 1200 мл в цветной коробке WL-888329 / 1C,1,557800
55644,WL-888331/1C,Кувшин /декантер 1000 мл  WL-888331 / 1C,1,392700
55645,WL-888357/1C,Кувшин 1000 мл в цветной коробке WL-888357 / 1C,1,321500
55646,WL-888358/1C,Кувшин 1500 мл в цветной коробке WL-888358 / 1C,1,418400
55647,WL-888362/1C,Кувшин 1000 мл в цветной коробке WL-888362 / 1C,1,380400
55648,WL-888367/1C,Кувшин /декантер 1500 мл в цветной коробке WL-888367 / 1C,1,811700
55649,WL-888370/1C,Кувшин 1000 мл в цветной коробке WL-888370 / 1C,1,507300
55650,WL-888371/1C,Кувшин 1500 мл в цветной коробке WL-888371 / 1C,1,594200
55651,WL-888380/A,Кувшин 600 мл  WL-888380 / A,1,297100
55652,WL-888381/A,Кувшин 800 мл WL-888381 / A,1,393800
55653,WL-888501/A,"Банка с крышкой  10 x 7,5 cm  400 мл стекло арт. WL-888501 / A",1,157400
55654,WL-888502/A,Банка с крышкой  10 x 10 cm  600 мл стекло арт. WL-888502 / A,1,160600
55655,WL-888503/A,"Банка с крышкой  10 x 12,5 cm  760 мл стекло арт. WL-888503 / A",1,165200
55656,WL-888504/A,Баночка с крышкой  950 мл WL-888504 / A,1,170200
55657,WL-888505/A,"Банка с крышкой  10 x 17,5 cm  1100 мл стекло арт. WL-888505 / A",1,174700
55658,WL-888506/A,Баночка с крышкой  1300 мл WL-888506 / A,1,178800
55659,WL-888509/A,Баночка с крышкой  1800 мл WL-888509 / A,1,196100
55660,WL-888512/A,Банка с крышкой  10 x 10 cm  600 мл стекло арт. WL-888512 / A,1,160700
55661,WL-888514/A,"Банка с крышкой  10 x 15,5 cm  950 мл стекло арт. WL-888514 / A",1,169300
55662,WL-888515/A,"Банка с крышкой  10 x 17,5 cm  1100 мл стекло арт. WL-888515 / A",1,173800
55663,WL-888517/A,Банка с крышкой  10 x 23 cm  1500 мл стекло арт. WL-888517 / A,1,185200
55664,WL-888518/A,"Банка с крышкой  10 x 25,5 cm  1600 мл стекло арт. WL-888518 / A",1,189700
55665,WL-888520/A,"Банка с крышкой  10 x 30,5 cm 2000 мл стекло арт. WL-888520 / A",1,204300
55666,WL-888607/A,Кружка  400 мл WL-888607 / A,0,43500
55667,WL-888705/A,Стакан 300 мл WL-888705 / A,1,123800
55668,WL-888707/A,Стакан 500 мл WL-888707 / A,1,152000
55669,WL-888716/A,Чашка   250 мл стекло арт. WL-888716 / A,1,116900
55741,WL-888717/A,Стакан 200 мл термостекло арт. WL-888717 / A,1,123300
55742,WL-888718/A,Стакан 250 мл термостекло арт. WL-888718 / A,1,136000
55743,WL-888719/A,Стакан 300 мл термостекло арт. WL-888719 / A,1,147000
55744,WL-888720/A,Стакан 400 мл термостекло арт. WL-888720 / A,1,162400
55745,WL-888730/A,Стакан 150 мл термостекло арт. WL-888730 / A,1,88800
55746,WL-888731/A,Стакан 200 мл арт. WL-888731 / A,1,110600
55747,WL-888733/A,Стакан 300 мл WL-888733 / A,1,128000
55748,WL-888737/A,Стакан 100 мл арт. WL-888737 / A,1,101800
55749,WL-888738/A,Стакан 200 мл WL-888738 / A,1,122600
55750,WL-888740/A,Стакан 300 мл термостекло арт. WL-888740 / A,1,172900
55751,WL-888752/A,Чаша | 120 мл термостекло арт. WL-888752 / A,1,81200
55752,WL-888753/A,Миска  160 мл арт. WL-888753 / A,1,61000
55753,WL-888754/A,Чаша | 200 мл термостекло арт. WL-888754 / A,1,71000
55754,WL-888756/A,Чаша | 500 мл термостекло арт. WL-888756 / A,1,146100
55755,WL-888757/A,Чаша | 700 мл термостекло арт. WL-888757 / A,1,176100
55756,WL-888760/A,Стакан 200 мл термостекло арт. WL-888760 / A,1,86700
55757,WL-888763/A,Стакан 400 мл WL-888763 / A,1,144700
55758,WL-888764/A,Стакан 500 мл WL-888764 / A,1,159000
55759,WL-888782/A,Стакан 200 мл стекло арт. WL-888782 / A,1,90300
55760,WL-888783/A,Стакан 250 мл стекло арт. WL-888783 / A,1,119200
55761,WL-888785/A,Стакан 400 мл стекло арт. WL-888785 / A,1,140600
55762,WL-888786/A,Стакан 500 мл стекло арт. WL-888786 / A,1,152000
55763,WL-888787/A,Стакан 600 мл стекло арт. WL-888787 / A,1,167400
55764,WL-888788/A,Миска | 100 мл термостекло арт. WL-888788 / A,1,65200
55765,WL-888790/A,Миска| 300 мл термостекло арт. WL-888790 / A,0,153000
55766,WL-888805/A,Чайник 1050 мл WL-888805 / A,1,378100
55767,WL-888806/A,Чайник 1550 мл WL-888806 / A,1,445300
55768,WL-888814/A,Чайник 1550 мл стекло арт. WL-888814 / A,1,328100
55769,WL-888815/A,Чайник 1200 мл стекло арт. WL-888815 / A,1,297100
55770,WL-888816/A,Чайник 600 мл WL-888816 / A,1,226200
55831,WL-888817/A,Чайник 800 мл WL-888817 / A,1,246700
55832,WL-888822/A,Чайник 1200 мл WL-888822 / A,1,378100
55833,WL-888823/A,Чайник 1000 мл  термостекло арт. WL-888823 / A,1,305300
55834,WL-888824/A,Чайник 1200 мл  термостекло арт. WL-888824 / A,1,324400
55835,WL-888852/A,Кофе-декантер с фильтром | 500 мл арт. WL-888852 / A,1,395900
55836,WL-888853/A,Кофе-декантер с фильтром | 700 мл арт. WL-888853 / A,1,445300
55837,WL-888951/A,Масляная бутылка 400 мл WL-888951 / A,1,177500
